DelayMinutes,Distance,ScheduledDuration,DepartureHour,DepartureDay,DepartureMonth,IsWeekend,Airline_Encoded,Origin_Encoded,Destination_Encoded,AircraftType_Encoded
14,-1.2832530990627107,0.20044421313077682,0.5094702874403223,3,2,0,0,1,1,0
0,-0.34561986020629787,0.48057060525906264,0.6539586075023528,3,2,0,1,0,0,0
27,0.9339457033664942,-0.6689135555432136,0.7984469275643832,3,2,0,0,1,1,2
0,1.0256836441440593,-0.9007422938562778,0.22049364731626153,3,2,0,1,0,0,0
0,-1.2046205783962263,-1.0359757245388985,1.2319118877504744,3,2,0,2,0,2,0
22,-1.6466306566881312,-0.2728727942583958,0.6539586075023528,3,2,0,2,3,0,1
5,-1.4512407568502002,0.1907846823677325,0.22049364731626153,3,2,0,0,2,0,1
6,0.20599918628737318,0.9345685511221465,-0.9354129131799817,3,2,0,3,2,4,1
20,-1.5167678574056038,-0.5723182479127703,0.36498196737829197,3,2,0,1,4,1,2
18,-0.4468890156101036,0.577165912889506,1.087423567688444,3,2,0,2,3,3,1
8,0.5979703877915152,-0.6302754324910363,-1.0799012332420121,3,2,0,0,3,0,1
22,0.1035386290552874,-0.7751683939367014,0.36498196737829197,3,2,0,3,4,4,0
20,1.197245507416389,-1.5092927319280711,-0.35745963293186006,3,2,0,3,1,0,0
13,-0.8138407787203643,-0.591637309438859,0.9429352476264136,3,2,0,1,1,3,1
21,1.353319146921078,-1.2291663397997854,-1.2243895533040425,3,2,0,0,2,4,0
0,-0.5839002258623113,-0.5433396556236373,-1.6578545134901337,3,2,0,3,2,3,0
0,1.3259169048706363,-0.7172112093584354,0.22049364731626153,3,2,0,3,2,0,1
5,1.6738062387284158,-1.6058880395585147,1.3764002078125048,3,2,0,0,4,0,1
21,1.4343344712441224,1.3499283739330532,-1.6578545134901337,3,2,0,1,3,0,0
20,-0.436166399155583,-0.3211704480736175,-1.368877873366073,3,2,0,2,2,2,0
2,0.6003531914480754,-0.3501490403627505,-1.368877873366073,3,2,0,1,3,3,1
25,0.16072591681273063,0.6254635667047277,-0.7909245931179513,3,2,0,3,3,3,1
14,1.1031247629822638,-1.4030378935345835,0.9429352476264136,3,2,0,1,2,1,2
20,-1.179601140002345,1.5141403969048068,-1.5133661934281033,3,2,0,1,3,3,2
2,-0.3742135040850195,0.548187320600373,0.36498196737829197,3,2,0,3,2,4,1
22,-1.678798506051693,0.5288682590742844,-0.6464362730559209,3,2,0,3,2,3,0
15,-1.7073921499304145,0.9538876126482353,0.9429352476264136,3,2,0,2,0,1,1
12,-1.5572755195671262,0.548187320600373,-0.9354129131799817,3,2,0,2,2,3,1
6,-0.8948561030434088,-1.644526162610692,1.6653768479365656,3,2,0,0,2,3,0
17,1.5010529736278062,0.7703565281503928,0.07600532725423113,3,2,0,2,0,2,1
22,1.3831041926280794,-0.37912763265188354,-0.06848299280779926,3,2,0,2,2,0,0
12,-0.8662624591646872,1.1374186971460778,1.3764002078125048,3,2,0,1,4,2,2
0,1.677380444213256,1.4658427430895853,-0.21297131286982968,3,2,0,3,0,0,0
18,-1.078331984598539,0.036232190159023056,1.5208885278745352,3,2,0,3,0,1,2
17,-0.3396628510648976,-1.1229115014062976,1.3764002078125048,3,2,0,0,0,2,2
13,1.6821460515263764,-1.30644258590414,0.5094702874403223,3,2,0,2,1,1,2
12,1.694060069809177,-0.8524446400410561,0.07600532725423113,3,2,0,2,1,4,2
6,1.124569995891305,0.9442280818851909,0.07600532725423113,3,2,0,1,2,1,0
19,-1.6645016841123321,0.08452984397424475,-1.0799012332420121,3,2,0,0,4,4,1
23,1.2937490555070745,1.0118447972265012,-0.06848299280779926,3,2,0,3,0,3,1
0,-0.4826310704585056,0.9732066741743239,-1.2243895533040425,3,2,0,2,0,3,2
0,-0.7792901257002424,-0.48538247104537124,-0.7909245931179513,3,2,0,0,3,0,2
19,-0.5850916276905914,-0.8041469862258345,1.3764002078125048,3,2,0,1,3,2,1
7,1.5832596997791308,0.8379732434917032,-0.21297131286982968,3,2,0,0,2,3,0
5,1.2460929823758717,-0.060363117471420334,-0.7909245931179513,3,2,0,2,3,4,0
5,1.0602342971641814,0.055551251685111734,-1.2243895533040425,3,2,0,0,2,3,0
20,0.7242589815892023,1.6976714814026495,-0.9354129131799817,3,2,0,2,3,3,2
22,0.8445905662454891,1.2533330663026099,0.5094702874403223,3,2,0,0,3,2,0
0,-0.8138407787203643,-0.9297208861454108,1.2319118877504744,3,2,0,1,3,3,1
13,-0.4981192942261465,0.7703565281503928,-0.6464362730559209,3,2,0,3,4,0,2
0,-0.6494273264177151,1.205035412487388,1.5208885278745352,3,2,0,2,0,4,2
20,-1.6287596292639301,-0.5143610633345043,-0.9354129131799817,3,2,0,0,2,3,2
0,1.0590428953359012,-1.1229115014062976,1.5208885278745352,3,2,0,2,2,4,2
17,-0.5684120020946705,-0.1279798328127307,1.5208885278745352,3,2,0,0,4,3,2
9,0.061839565065485054,-1.0263161937758543,-1.368877873366073,3,2,0,1,4,0,1
0,0.1106870400249678,0.14248702855251077,0.7984469275643832,3,2,0,1,1,1,2
0,0.5086152506705103,-0.2825323250214401,0.5094702874403223,3,2,0,3,1,4,1
1,1.2627726079717927,-1.1712091552215194,0.5094702874403223,3,2,0,3,1,2,0
1,-0.1061480927220044,1.03116385875259,-1.0799012332420121,3,2,0,2,0,3,2
19,0.21433899908533366,-0.6882326170693024,0.07600532725423113,3,2,0,0,4,2,2
0,-0.861496851851567,0.606144505178639,0.36498196737829197,3,2,0,0,3,1,1
0,1.3056630737898751,-1.01665666301281,1.6653768479365656,3,2,0,0,3,4,1
22,0.17025713143897117,1.0408233895156342,0.22049364731626153,3,2,0,3,3,3,2
30,-1.0497383407198175,-1.1518900936954306,0.7984469275643832,3,2,0,2,4,2,0
17,1.0876365392146228,1.4078855585113192,-1.368877873366073,3,2,0,2,0,2,1
27,1.6547438094759348,0.6351230974677721,0.5094702874403223,3,2,0,0,2,0,2
2,0.522912072609871,-1.1132519706432533,0.7984469275643832,3,2,0,0,0,1,0
30,-0.7638019019326014,-1.277463993615007,1.6653768479365656,3,2,0,0,4,0,2
16,-1.62756822743565,1.7073310121656937,0.5094702874403223,3,2,0,0,4,0,0
28,0.3465846020244211,-1.3450807089563175,-1.5133661934281033,3,2,0,3,2,2,2
0,0.9410941143361746,0.20044421313077682,-0.6464362730559209,3,2,0,0,2,3,0
8,0.7314073925588828,0.48057060525906264,1.087423567688444,3,2,0,3,4,4,2
0,-1.4071588892038376,-0.08934170976055335,1.2319118877504744,3,2,0,2,0,3,2
0,-0.5445839655290691,-0.6592540247801694,-0.5019479529938905,3,2,0,0,0,0,0
10,0.895820844861532,-0.3501490403627505,-1.0799012332420121,3,2,0,3,3,4,0
0,1.3008974664767547,-0.6399349632540807,0.5094702874403223,3,2,0,2,4,0,0
8,-0.47667406131710527,-1.0359757245388985,1.2319118877504744,3,2,0,3,1,4,2
14,1.7071654899202577,-0.060363117471420334,-1.5133661934281033,3,2,0,0,1,0,2
26,-0.5147989198220674,1.4272046200374078,0.5094702874403223,3,2,0,3,4,0,2
0,-0.4385492028121431,1.1084401048569448,-1.0799012332420121,3,2,0,0,2,4,0
16,-0.7876299384982028,1.716990542928738,-0.5019479529938905,3,2,0,1,0,0,0
9,-0.13831594208556622,0.3163585822873089,-0.21297131286982968,3,2,0,3,3,0,0
30,1.7166967045464983,-0.5336801248605929,-1.6578545134901337,3,2,0,3,2,0,1
5,-1.1521988979519033,-0.3211704480736175,-0.21297131286982968,3,2,0,2,2,0,2
2,1.1555464434265867,0.8476327742547475,-1.5133661934281033,3,2,0,3,2,0,0
24,-1.0342501169521767,-0.8524446400410561,-0.21297131286982968,3,2,0,1,1,4,2
1,-0.07517164518672266,-1.6831642856628692,-0.35745963293186006,3,2,0,0,4,0,1
0,1.6511696039910946,-1.2678044628519627,-0.7909245931179513,3,2,0,2,3,3,0
12,1.6928686679808969,1.1663972894352108,1.2319118877504744,3,2,0,1,2,1,1
8,1.0316406532854596,0.7993351204395258,1.5208885278745352,3,2,0,2,0,3,2
3,-0.9389379706897714,1.1567377586721663,0.5094702874403223,3,2,0,2,3,0,1
17,-1.1760269345175047,1.3016307201178314,1.087423567688444,3,2,0,2,1,3,0
22,-1.4810258025572018,1.1857163509612993,-0.35745963293186006,3,2,0,0,2,2,2
20,-1.0830975919116594,0.33567764381339754,0.7984469275643832,3,2,0,1,0,3,2
0,1.5737284851528903,-0.6978921478323467,1.5208885278745352,3,2,0,3,0,2,0
13,-0.6601499428722356,-1.0552947860649873,-1.6578545134901337,3,2,0,0,1,1,2
26,-0.4409320064687033,1.2146949432504324,-1.5133661934281033,3,2,0,0,2,3,2
16,-0.23958509748937193,-1.393378362771539,1.3764002078125048,3,2,0,2,3,0,2
12,0.7826376711749257,1.4175450892743635,-0.21297131286982968,3,2,0,2,2,2,0
0,-1.5656153323650865,0.16180609007859947,-0.6464362730559209,3,2,0,0,2,2,1
24,0.046351341297844184,-1.0649543168280315,0.9429352476264136,3,2,0,0,1,4,2
0,-1.288018706375831,1.2436735355395654,1.5208885278745352,3,2,0,2,4,1,2
18,-0.41233836258998163,1.03116385875259,1.2319118877504744,3,2,0,3,3,3,2
8,1.1841400873053083,1.2726521278286984,-0.35745963293186006,3,2,0,1,3,4,2
0,-1.2272572131335475,1.002185266463457,-0.5019479529938905,3,2,0,0,2,2,1
0,-0.7506964818215207,-0.5723182479127703,-1.368877873366073,3,2,0,1,1,4,1
21,-1.0008908657603348,0.3066990515242646,1.5208885278745352,3,2,0,3,0,4,0
19,0.13928068390368942,-0.38878716341492786,1.5208885278745352,3,2,0,3,0,3,1
17,-1.4274127202845988,1.147078227909122,-0.35745963293186006,3,2,0,1,3,1,0
3,0.9220316850836935,-0.7655088631736571,1.087423567688444,3,2,0,1,2,0,1
0,1.514158393738887,0.20044421313077682,-0.7909245931179513,3,2,0,3,3,4,1
13,-1.3583114142443549,-1.2967830551410957,-0.5019479529938905,3,2,0,2,0,4,0
12,0.1833625515500519,0.577165912889506,0.9429352476264136,3,2,0,3,2,4,2
2,-1.4393267385673996,-0.11832030204968637,1.2319118877504744,3,2,0,1,1,0,2
2,0.44189674828682646,-0.18593701739099674,0.9429352476264136,3,2,0,3,0,1,1
0,1.3259169048706363,-0.5433396556236373,-1.0799012332420121,3,2,0,3,1,2,2
6,-0.6935091940640775,-1.0649543168280315,0.36498196737829197,3,2,0,1,2,2,2
0,0.734981598043723,1.601076173772206,-1.368877873366073,3,2,0,0,0,4,0
0,0.9947071966087776,-0.40810622494101656,-1.368877873366073,3,2,0,0,2,3,1
27,0.876758415609051,1.0215043279895457,-0.6464362730559209,3,2,0,2,4,3,2
0,-1.7026265426172944,-0.19559654815404107,-0.21297131286982968,3,2,0,0,1,2,0
0,-0.6541929337308353,-1.3257616474302287,0.6539586075023528,3,2,0,0,0,1,2
0,-1.2117689893659067,-1.219506809036741,0.7984469275643832,3,2,0,0,1,2,0
0,-1.0032736694168949,0.01691312863293438,-1.0799012332420121,3,2,0,0,1,4,0
0,-0.5517323764987495,1.6107357045352504,-0.5019479529938905,3,2,0,3,0,4,0
12,-0.579134618549191,0.6447826282308164,-1.6578545134901337,3,2,0,3,1,0,2
18,1.1674604617093873,-0.5336801248605929,0.36498196737829197,3,2,0,3,2,2,0
9,1.5510918504155689,-0.48538247104537124,1.6653768479365656,3,2,0,1,0,0,2
0,-0.46356864120602453,-0.3018513865475288,-0.21297131286982968,3,2,0,1,4,4,1
11,1.3842955944563595,0.1907846823677325,1.087423567688444,3,2,0,0,3,2,1
24,0.17383133692381136,-0.9200613553823666,-1.2243895533040425,3,2,0,1,1,3,1
12,0.07971059248968607,0.8669518357808362,0.36498196737829197,3,2,0,1,3,4,0
0,0.03205451935848338,-0.08934170976055335,0.36498196737829197,3,2,0,3,1,3,2
24,0.754044027296204,-1.6541856933737362,1.6653768479365656,3,2,0,2,3,1,0
0,1.5272638138499677,-0.1762774866279524,0.36498196737829197,3,2,0,0,4,4,1
0,-0.35753387848909857,-0.7848279246997457,1.087423567688444,3,2,0,0,3,2,0
4,1.6547438094759348,-1.0263161937758543,-0.21297131286982968,3,2,0,0,2,4,1
0,-1.4583891678198806,-1.4706546088758938,0.6539586075023528,3,2,0,2,4,1,1
17,-1.4869828116986021,-1.01665666301281,0.9429352476264136,3,2,0,1,4,3,0
0,1.1019333611539837,-0.3984466941779722,0.07600532725423113,3,2,0,0,2,3,0
0,-0.6804037739529968,-0.14729889433881937,-0.21297131286982968,3,2,0,2,0,2,0
6,-0.053726412277681455,-0.7751683939367014,-0.9354129131799817,3,2,0,3,2,2,1
16,-0.1609525768228875,0.9249090203591023,0.6539586075023528,3,2,0,1,1,1,1
0,0.7981258949425666,-1.4899736704019826,1.2319118877504744,3,2,0,2,1,1,1
17,0.45381076656962716,-1.3257616474302287,0.5094702874403223,3,2,0,0,4,2,2
21,1.2568155988303924,1.5334594584308956,-0.06848299280779926,3,2,0,1,0,2,2
22,-0.312260609014456,-0.9200613553823666,0.7984469275643832,3,2,0,2,2,2,0
5,0.8267195388212881,1.5044808661417626,1.2319118877504744,3,2,0,0,1,3,1
5,-0.5219473307917478,1.0408233895156342,-1.6578545134901337,3,2,0,0,4,3,2
20,-0.38255331688298,-1.2001877475106524,0.9429352476264136,3,2,0,2,4,0,0
0,1.0495116807096607,0.8959304280699693,0.22049364731626153,3,2,0,1,4,1,0
0,-0.0036875354899186343,0.8572923050177919,1.5208885278745352,3,2,0,1,2,2,2
9,-0.6541929337308353,0.6158040359416834,-0.7909245931179513,3,2,0,2,3,0,0
11,-1.3142295465979925,0.7123993435721268,1.3764002078125048,3,2,0,0,0,4,0
0,-1.4333697294259993,-0.07968217899750901,1.2319118877504744,3,2,0,0,2,3,2
27,1.497478768142966,1.1953758817243438,1.3764002078125048,3,2,0,3,0,3,0
27,1.5010529736278062,0.8572923050177919,-1.0799012332420121,3,2,0,2,3,4,2
12,-0.2824755633074543,-1.6831642856628692,-0.6464362730559209,3,2,0,2,0,0,2
0,1.1221871922347448,-0.5433396556236373,0.6539586075023528,3,2,0,2,0,4,1
19,-0.6720639611550363,-1.557590385743293,1.087423567688444,3,2,0,0,1,3,2
0,-0.2717529468529337,1.688011950639605,-0.06848299280779926,3,2,0,3,3,3,2
0,-0.8757936737909278,1.3499283739330532,-0.9354129131799817,3,2,0,1,2,0,0
0,-0.6375133081349144,0.4226134206807966,-0.6464362730559209,3,2,0,2,4,0,2
0,-1.5072366427793633,-1.1808686859845636,1.3764002078125048,3,2,0,2,2,4,0
3,-0.6923177922357974,-0.37912763265188354,-0.6464362730559209,3,2,0,2,1,4,2
18,0.09758161991388707,1.1567377586721663,-0.35745963293186006,3,2,0,1,0,0,2
15,-1.1903237564568654,1.4658427430895853,0.6539586075023528,3,2,0,3,2,3,2
8,-1.3880964599513566,1.4465236815634965,0.6539586075023528,3,2,0,0,3,1,1
24,-1.4548149623350404,0.9828662049373683,0.22049364731626153,3,2,0,3,1,0,2
0,1.5665800741832099,0.7510374666243042,-1.0799012332420121,3,2,0,3,3,0,2
26,1.3092372792747153,-1.0359757245388985,-0.9354129131799817,3,2,0,2,3,0,2
28,-1.0306759114673365,0.38397529762861926,1.2319118877504744,3,2,0,1,0,4,1
11,0.1833625515500519,0.7606969973873485,1.087423567688444,3,2,0,0,1,0,1
0,0.5455487073471923,1.1277591663830333,-0.5019479529938905,3,2,0,3,3,0,1
25,-0.7721417147305619,-1.277463993615007,-0.35745963293186006,3,2,0,3,1,1,2
0,1.590408110748811,-0.8717637015671448,0.6539586075023528,3,2,0,1,3,2,0
0,0.5836735658521545,1.5720975814830729,-1.6578545134901337,3,2,0,2,2,3,2
25,0.8136141187102074,0.461251543732974,1.6653768479365656,3,2,0,2,1,4,2
0,-0.7900127421547629,1.5237999276678513,-0.21297131286982968,3,2,0,1,0,4,0
2,-0.3241746272972567,-1.0842733783541203,-0.7909245931179513,3,2,0,2,2,2,1
11,-0.03108977754036018,0.2873799899981759,1.6653768479365656,3,2,0,3,3,0,1
21,-0.0847028598129632,-1.480314139638938,0.6539586075023528,3,2,0,0,0,4,2
22,0.5062324470139501,-1.30644258590414,-0.9354129131799817,3,2,0,2,0,1,0
0,-0.11567930734824494,-0.9586994784345438,-1.368877873366073,3,2,0,2,3,1,0
0,-1.6144628073245693,-0.6399349632540807,0.6539586075023528,3,2,0,2,0,3,0
29,0.06660517237860533,1.0504829202786787,-0.35745963293186006,3,2,0,2,2,4,0
12,-1.040207126093577,-0.6399349632540807,1.3764002078125048,3,2,0,1,3,4,2
8,1.6428297911931342,-0.3308299788366618,-0.5019479529938905,3,2,0,1,0,1,2
16,0.594396182306675,-0.6109563709649477,1.5208885278745352,3,2,0,2,2,3,2
1,-1.3118467429414322,0.15214655931555512,-0.6464362730559209,3,2,0,3,0,3,0
0,0.7135363651346818,0.7027398128090825,-0.21297131286982968,3,2,0,1,1,0,2
0,0.6396694517813176,0.1231679670264221,0.9429352476264136,3,2,0,0,1,2,2
8,-0.24792491028733238,0.06521078244815608,1.087423567688444,3,2,0,3,1,4,0
15,0.6885169267408003,-1.277463993615007,-0.06848299280779926,3,2,0,2,1,4,1
3,-1.1617301125781438,0.5964849744155947,1.2319118877504744,3,2,0,1,2,0,1
0,1.6368727820517337,-0.2245751404431741,1.6653768479365656,3,2,0,2,4,3,2
5,0.771915054720405,0.14248702855251077,-0.7909245931179513,3,2,0,2,3,0,0
0,1.2043939183860695,-1.0359757245388985,-1.6578545134901337,3,2,0,1,2,4,0
0,-0.9520433908008521,0.6544421589938607,-1.0799012332420121,3,2,0,1,0,4,1
9,-0.7864385366699227,-0.07968217899750901,0.5094702874403223,3,2,0,2,3,0,2
18,-0.577943216720911,-0.649594494017125,0.5094702874403223,3,2,0,2,2,2,0
7,-1.7181147663849352,1.3209497816439202,-1.2243895533040425,3,2,0,0,4,0,0
19,1.3104286811029955,0.4515920129699296,0.7984469275643832,3,2,0,0,3,3,0
25,-0.9603832035988126,0.01691312863293438,0.9429352476264136,3,2,0,2,0,1,1
0,0.6932825340539206,0.7220588743351711,0.5094702874403223,3,2,0,2,2,0,2
0,-0.8817506829323281,-1.731461939478091,1.087423567688444,3,2,0,2,0,2,2
12,-0.8197977878617646,1.6493738275874277,0.07600532725423113,3,2,0,3,3,1,2
0,-0.17882360424708849,0.055551251685111734,1.2319118877504744,3,2,0,2,2,0,2
11,1.2723038225980332,1.1084401048569448,0.07600532725423113,3,2,0,0,2,0,1
27,0.18217114972177184,-1.1808686859845636,0.07600532725423113,3,2,0,1,1,3,0
0,-1.3392489849918738,-1.393378362771539,-1.6578545134901337,3,2,0,3,1,0,2
17,-0.6220250843672734,1.5237999276678513,-0.5019479529938905,3,2,0,3,0,4,2
2,-0.9580003999422524,-0.3115109173105731,1.3764002078125048,3,2,0,0,4,2,0
25,0.017757697419122573,-0.2825323250214401,0.36498196737829197,3,2,0,2,1,1,2
24,-1.1855581491437452,-0.021724994419242975,0.9429352476264136,3,2,0,2,1,3,2
0,0.8565045845282898,1.7073310121656937,-1.5133661934281033,3,2,0,1,1,2,2
26,-0.0036875354899186343,-0.34048950959970614,-1.6578545134901337,3,2,0,2,3,4,0
12,1.341405128638277,-0.5143610633345043,1.087423567688444,3,2,0,3,4,0,1
0,-0.06325762690392199,1.7363096044548267,-0.21297131286982968,3,2,0,0,3,0,0
10,-1.465537578789561,1.4272046200374078,-0.7909245931179513,3,2,0,3,0,1,2
2,-0.4397406046404232,0.18112515160468814,0.7984469275643832,3,2,0,3,0,0,1
17,-0.5624549929532701,-1.190528216747608,-0.06848299280779926,3,2,0,0,1,3,1
18,1.5641972705266496,-1.7121428779520023,1.5208885278745352,3,2,0,1,0,1,1
6,-0.5136075179937873,-1.0552947860649873,-0.06848299280779926,3,2,0,1,4,0,0
8,0.023714706560522908,0.16180609007859947,0.7984469275643832,3,2,0,1,3,0,0
4,0.14881189852992996,-0.11832030204968637,0.9429352476264136,3,2,0,3,1,0,1
0,-1.4250299166280387,-1.1615496244584749,-1.2243895533040425,3,2,0,2,0,3,0
4,0.23578423199437484,-0.591637309438859,0.36498196737829197,3,2,0,1,2,2,1
12,0.7051965523367213,0.3936348283916636,-0.9354129131799817,3,2,0,3,1,4,1
0,0.9434769179927347,-1.2001877475106524,-0.35745963293186006,3,2,0,3,4,1,1
26,-0.5088419106806671,1.0698019818047673,-1.2243895533040425,3,2,0,1,3,3,0
3,1.3354481194968768,0.27772045923513156,-0.35745963293186006,3,2,0,1,2,2,0
5,0.8696100046393705,0.8572923050177919,0.5094702874403223,3,2,0,0,4,3,1
0,-0.6196422807107134,-0.6109563709649477,-1.6578545134901337,3,2,0,2,1,0,2
30,0.6849427212559601,1.2146949432504324,1.2319118877504744,3,2,0,0,4,4,0
0,-1.165304318062984,0.9442280818851909,-1.368877873366073,3,2,0,0,4,0,1
6,-1.644247853031571,0.9732066741743239,-0.21297131286982968,3,2,0,3,2,4,0
15,-1.1355192723559824,-0.2728727942583958,-1.5133661934281033,3,2,0,2,2,3,1
0,1.5129669919106068,0.3260181130503532,-0.35745963293186006,3,2,0,1,1,0,1
0,-0.0739802433584426,-0.7848279246997457,0.5094702874403223,3,2,0,2,3,4,1
7,0.48955282141802914,0.7703565281503928,-0.9354129131799817,3,2,0,1,3,4,0
5,-1.6204198164659698,1.3885664969852305,1.5208885278745352,3,2,0,0,4,3,1
27,-0.880559281104048,-1.277463993615007,-0.7909245931179513,3,2,0,1,3,0,2
0,0.6694544974883193,-1.3257616474302287,1.3764002078125048,3,2,0,2,4,3,2
28,-1.2213002039921472,-1.30644258590414,1.3764002078125048,3,2,0,2,3,1,2
18,-1.570380939678207,0.9345685511221465,-0.35745963293186006,3,2,0,3,1,2,0
0,0.9220316850836935,-1.1229115014062976,-0.21297131286982968,3,2,0,3,1,2,0
0,0.02728891204536311,-1.673504754899825,-1.0799012332420121,3,2,0,0,0,1,0
29,0.5038496433573899,-1.0552947860649873,-0.06848299280779926,3,2,0,3,2,3,2
7,-0.1966946316712895,-0.4467443479931939,0.9429352476264136,3,2,0,1,0,2,2
14,-0.32894023461037697,-0.37912763265188354,1.3764002078125048,3,2,0,2,3,3,0
20,0.8398249589323689,-0.8910827630932335,0.7984469275643832,3,2,0,1,0,4,1
0,0.5288690817512713,-1.1518900936954306,1.6653768479365656,3,2,0,3,0,1,1
0,-1.558466921395406,-0.8621041708041005,0.07600532725423113,3,2,0,1,3,4,1
0,-0.39804154065062086,-0.707551678595391,-0.5019479529938905,3,2,0,2,1,3,0
12,-1.714540560900095,-0.09900124052359768,1.087423567688444,3,2,0,1,3,4,1
26,0.238167035650935,1.147078227909122,-0.35745963293186006,3,2,0,0,2,2,0
20,1.1352926123458256,-1.4706546088758938,-0.35745963293186006,3,2,0,2,4,3,0
14,-0.8746022719626477,-0.4467443479931939,-0.06848299280779926,3,2,0,3,0,0,0
28,0.5384002963775119,0.38397529762861926,-0.6464362730559209,3,2,0,1,4,2,2
0,-1.3654598252140353,-1.2871235243780514,0.7984469275643832,3,2,0,3,0,1,1
8,0.8874810320635715,1.3789069662221862,1.2319118877504744,3,2,0,3,4,4,0
11,1.6738062387284158,1.147078227909122,1.2319118877504744,3,2,0,0,0,4,1
17,0.4835958122766288,-1.5672499165063372,0.6539586075023528,3,2,0,0,0,3,2
0,-1.326143564880793,-0.060363117471420334,0.6539586075023528,3,2,0,3,3,0,1
9,-0.17882360424708849,-0.8331255785149675,-0.06848299280779926,3,2,0,3,1,1,1
20,0.9065434613160527,1.6493738275874277,-0.35745963293186006,3,2,0,2,4,3,1
28,0.8993950503463722,0.7123993435721268,0.22049364731626153,3,2,0,2,4,0,2
0,-0.5064591070241069,1.5141403969048068,1.6653768479365656,3,2,0,1,3,4,2
17,0.3894750678425035,-1.5092927319280711,-1.6578545134901337,3,2,0,0,4,3,1
22,-1.6847555151930933,-0.5626587171497259,1.5208885278745352,3,2,0,0,3,0,2
28,1.3128114847595556,-0.5336801248605929,-0.35745963293186006,3,2,0,3,2,3,2
29,0.2476982502771755,1.089121043330856,-1.6578545134901337,3,2,0,0,4,4,2
7,-1.143859085153943,1.002185266463457,0.5094702874403223,3,2,0,2,3,2,1
16,0.7874032784880459,1.2436735355395654,0.5094702874403223,3,2,0,2,4,0,2
15,0.39543207698390387,-1.1422305629323863,1.3764002078125048,3,2,0,2,3,1,0
3,-1.4023932818907174,-0.9200613553823666,0.36498196737829197,3,2,0,2,3,0,1
10,0.7862118766597659,-1.586568978032426,-0.7909245931179513,3,2,0,1,0,1,1
21,-0.7352082580538798,1.2436735355395654,-0.7909245931179513,3,2,0,1,0,1,2
22,-0.47786546314538536,-0.49504200180841557,-1.2243895533040425,3,2,0,0,1,0,1
4,1.6249587637689331,0.9635471434112796,0.6539586075023528,3,2,0,0,4,3,2
30,-1.5858691634458477,0.11350843626337777,-0.06848299280779926,3,2,0,1,0,0,1
5,-0.5636463947815502,-0.40810622494101656,0.9429352476264136,3,2,0,1,0,3,1
0,-1.3118467429414322,-0.34048950959970614,0.22049364731626153,3,2,0,2,1,3,0
30,0.718301972447802,-1.2581449320889184,-0.7909245931179513,3,2,0,3,3,3,0
18,0.5348260908926717,1.089121043330856,0.6539586075023528,3,2,0,1,2,2,0
21,0.20957339177221337,0.33567764381339754,-1.5133661934281033,3,2,0,3,4,2,0
9,-1.2320228204466679,1.060142451041723,-0.06848299280779926,3,2,0,2,0,4,0
5,0.7766806620335254,-0.041044055945331656,0.5094702874403223,3,2,0,3,1,2,2
0,-0.1311675311158858,0.007253597869890042,0.7984469275643832,3,2,0,0,4,4,2
0,-1.430986925769439,-0.16661795586490805,-0.35745963293186006,3,2,0,1,0,3,2
30,0.1976593734894127,0.461251543732974,0.22049364731626153,3,2,0,1,2,4,1
0,1.0614256989924613,-0.21491560968012977,0.7984469275643832,3,2,0,3,4,0,2
11,1.090019342871183,0.8959304280699693,-1.0799012332420121,3,2,0,3,4,4,1
29,-0.9830198383361338,-0.6012968402019033,0.07600532725423113,3,2,0,1,2,3,0
2,-0.23243668651969152,-1.248485401325874,1.3764002078125048,3,2,0,3,4,1,1
28,-0.5541151801553096,0.36465623610253056,1.3764002078125048,3,2,0,1,1,2,2
5,-1.129562263214582,-0.8814232323301892,-0.35745963293186006,3,2,0,0,2,4,1
13,-0.9782542310230136,-0.19559654815404107,-1.0799012332420121,3,2,0,1,0,1,2
26,0.06898797603516546,0.33567764381339754,1.3764002078125048,3,2,0,1,4,2,1
27,-1.0509297425480977,0.8476327742547475,-0.7909245931179513,3,2,0,2,3,3,1
14,-1.5822949579610075,0.007253597869890042,1.3764002078125048,3,2,0,2,1,1,2
22,1.0137696258612587,1.2823116585917427,1.3764002078125048,3,2,0,2,1,2,0
7,0.15238610401477015,0.9055899588330135,0.6539586075023528,3,2,0,1,1,1,2
15,1.5653886723549297,0.2873799899981759,-0.35745963293186006,3,2,0,0,0,4,0
4,-0.6303648971652339,-1.6252071010846032,-1.368877873366073,3,2,0,2,3,4,0
9,0.931562899709934,-0.6399349632540807,-1.0799012332420121,3,2,0,1,4,1,0
0,1.3449793341231173,-0.49504200180841557,0.36498196737829197,3,2,0,0,3,2,1
14,-0.4111469607617016,1.5720975814830729,1.5208885278745352,3,2,0,1,0,1,0
0,-0.43497499732730294,0.9442280818851909,1.3764002078125048,3,2,0,2,4,4,2
27,0.9351371051947742,1.2726521278286984,-1.2243895533040425,3,2,0,1,3,2,0
5,0.646817862750998,1.5720975814830729,-0.7909245931179513,3,2,0,3,2,4,0
7,-1.0616523590026181,0.2680609284720872,0.22049364731626153,3,2,0,2,1,2,0
16,1.0852537355580627,-0.5529991863866817,1.087423567688444,3,2,0,2,0,4,1
3,-0.9973166602754946,-0.5626587171497259,-0.35745963293186006,3,2,0,0,3,0,1
